industry_div,accident_kind,accident_summary,causal_object,high_risk_situation,causal_factor,countermeasure,content,gong_jong,jak_up_myung,mid_industry,accident_type_mapped
건설업,,"2020년 6월경 OOOO O층(식당가 아래층)에서 엔진구동식 고압세척기로 배관세척 작업 후 건물 밖의 지상 1층 분수광장 벤치에서 휴식을 취하던 중, 재해자 OOO이 앉은 채 의식이 없는 것을 동료 작업자들이 확인하여 병원으로 이송하였으나 사망한 재해임._x000D_",분류불능,"5. 전기, 기계설비공사",엔진구동식 고압세척기로 배관세척 작업 후 건물 밖에서 휴식을 취하던 중 의식이 없는 상태로 발견,"▶ 근로자가 현장 투입시 건강검진 소견 결과 확인 등
   - 배치전 건강검진 결과 확인
   - 의사 유소견자는 구분하여 관리 (주기적 상담 등)
▶ 오전 일일 TBM시 근로자 건강상태 확인","2020년 6월경 OOOO O층(식당가 아래층)에서 엔진구동식 고압세척기로 배관세척 작업 후 건물 밖의 지상 1층 분수광장 벤치에서 휴식을 취하던 중, 재해자 OOO이 앉은 채 의식이 없는 것을 동료 작업자들이 확인하여 병원으로 이송하였으나 사망한 재해임._x000D_ [유발요인] 엔진구동식 고압세척기로 배관세척 작업 후 건물 밖에서 휴식을 취하던 중 의식이 없는 상태로 발견 [대책] ▶ 근로자가 현장 투입시 건강검진 소견 결과 확인 등
   - 배치전 건강검진 결과 확인
   - 의사 유소견자는 구분하여 관리 (주기적 상담 등)
▶ 오전 일일 TBM시 근로자 건강상태 확인","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,"2019년 3월경 OOOO(주) OOOO 3층 Flux Bin들 중 석회석 Bin 하부에서 OOOO 소속 재해자 두 명이 Bin 내부 부식상태 확인 및 유지 보수를 위하여 석회석 Bin 하부 절개 작업 중 석회석이 외부로 쏟아지면서 OOO은 중상, OOO은 경상을 입었고, 석회석에 매몰된 재해자(OOO)가 요양 중 사망한 재해 임.  ",암석,"5. 전기, 기계설비공사",Bin 내부 부식상태 확인 및 유지 보수를 위하여 석회석 Bin 하부 절개 작업 중 석회석이 외부로 쏟아지면서 매몰(깔림),"▶ 장비 해체작업시 해체작업 계획서 작성
   - 해체 구조물에 대한 정보 확인 (도면, 구조검토서 등)
   - 설비의 해체순서 및 해체방법
   - 해체시 전도방지 조치 및 보강조치 수립
   - 탱크 내부 물질 확인","2019년 3월경 OOOO(주) OOOO 3층 Flux Bin들 중 석회석 Bin 하부에서 OOOO 소속 재해자 두 명이 Bin 내부 부식상태 확인 및 유지 보수를 위하여 석회석 Bin 하부 절개 작업 중 석회석이 외부로 쏟아지면서 OOO은 중상, OOO은 경상을 입었고, 석회석에 매몰된 재해자(OOO)가 요양 중 사망한 재해 임.   [유발요인] Bin 내부 부식상태 확인 및 유지 보수를 위하여 석회석 Bin 하부 절개 작업 중 석회석이 외부로 쏟아지면서 매몰(깔림) [대책] ▶ 장비 해체작업시 해체작업 계획서 작성
   - 해체 구조물에 대한 정보 확인 (도면, 구조검토서 등)
   - 설비의 해체순서 및 해체방법
   - 해체시 전도방지 조치 및 보강조치 수립
   - 탱크 내부 물질 확인","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,"2018년 7월경 OO군 OO면 OO리 OOOO 태양광 시설공사 현장에서 태양광 모듈패널 설치 작업 후 현장 뒷정리 작업 중 재해자가 어지러움 증세를 느껴 동료작업자에게 보고한 후  나무그늘 아래에 앉아서 휴식을 취하던 중 갑자기 일어나 5~6m 정도 뛰어가다 쓰러지는 것을 동료작업자가 발견후 응급조치를 실시하고, 119를 통해 병원으로 후송하여 치료도중 사망한 재해임.",원인미상,"5. 전기, 기계설비공사",태양광 모듈패널 설치 작업 후 현장 뒷정리 작업 중 어지러움 증세를 느껴 앉아서 휴식을 취하던 중 쓰러짐,"▶ 근로자가 현장 투입시 건강검진 소견 결과 확인 등
   - 배치전 건강검진 결과 확인
   - 의사 유소견자는 구분하여 관리 (주기적 상담 등)
▶ 오전 일일 TBM시 근로자 건강상태 확인","2018년 7월경 OO군 OO면 OO리 OOOO 태양광 시설공사 현장에서 태양광 모듈패널 설치 작업 후 현장 뒷정리 작업 중 재해자가 어지러움 증세를 느껴 동료작업자에게 보고한 후  나무그늘 아래에 앉아서 휴식을 취하던 중 갑자기 일어나 5~6m 정도 뛰어가다 쓰러지는 것을 동료작업자가 발견후 응급조치를 실시하고, 119를 통해 병원으로 후송하여 치료도중 사망한 재해임. [유발요인] 태양광 모듈패널 설치 작업 후 현장 뒷정리 작업 중 어지러움 증세를 느껴 앉아서 휴식을 취하던 중 쓰러짐 [대책] ▶ 근로자가 현장 투입시 건강검진 소견 결과 확인 등
   - 배치전 건강검진 결과 확인
   - 의사 유소견자는 구분하여 관리 (주기적 상담 등)
▶ 오전 일일 TBM시 근로자 건강상태 확인","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,"2016년 2월경, OOO도 OO군 소재 ㈜OOOOO에서 지게차[5톤]  운전자 OOOO이 맥주피처를 싣고 제품 포장동에서 출하장으로 운전 중 “OOOO 개조공사”를 위해 출하장으로 출근하던 OOOO소속 재해자(OOO)를 발견하지 못하고 지게차로 재해자를 충격, 재해자가 앞으로 넘어지고 그 머리 위로 지게차 우측 바퀴가 깔고 지나면서 재해자가 현장에서 사망한 재해임.",지게차,"5. 전기, 기계설비공사","사업장내 교육장소로 이동중이던 근로자가 맥주를 적재 한 상태로 운반중이던 지게차와 충돌, 깔림","▶ 지게차를 사용한 작업 시, 지정된 제한속도(10km/h) 준수
    - 하역물 운반시 급선회 금지, 경사로 이동시 제한속도 준수
▶ 지게자 작업반경 내 근로자 접근금지 조치 및 신호수 배치
▶ 지게차 운전자의 시야확보 (시야가 방해될정도로 하역물을 높이 쌓아 이동 금지)
▶ 지게차 안전장치 설치상태 및 기능점검 실시
    - 전조등, 후미등, 후사경, 후방카메라, 경보음
▶ 보행자 통로를 구획하여 표시","2016년 2월경, OOO도 OO군 소재 ㈜OOOOO에서 지게차[5톤]  운전자 OOOO이 맥주피처를 싣고 제품 포장동에서 출하장으로 운전 중 “OOOO 개조공사”를 위해 출하장으로 출근하던 OOOO소속 재해자(OOO)를 발견하지 못하고 지게차로 재해자를 충격, 재해자가 앞으로 넘어지고 그 머리 위로 지게차 우측 바퀴가 깔고 지나면서 재해자가 현장에서 사망한 재해임. [유발요인] 사업장내 교육장소로 이동중이던 근로자가 맥주를 적재 한 상태로 운반중이던 지게차와 충돌, 깔림 [대책] ▶ 지게차를 사용한 작업 시, 지정된 제한속도(10km/h) 준수
    - 하역물 운반시 급선회 금지, 경사로 이동시 제한속도 준수
▶ 지게자 작업반경 내 근로자 접근금지 조치 및 신호수 배치
▶ 지게차 운전자의 시야확보 (시야가 방해될정도로 하역물을 높이 쌓아 이동 금지)
▶ 지게차 안전장치 설치상태 및 기능점검 실시
    - 전조등, 후미등, 후사경, 후방카메라, 경보음
▶ 보행자 통로를 구획하여 표시","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,"2016년 5월경, OOO도 OO면 소재 (주)OOOOOO OOO 물류공사현장의 5층 내부에서 반입되어 눕혀있는 Shelf(W900*L2600*H5600,390KG)를 지게차의 포크에 걸쳐놓은 후 포크를 상승시키면서 Shelf를 세우던 중 상승하던 포크에 의해 발생한 관성에 의해 Shelf가 반대편으로 넘어가 반대편에서 Shelf의 하부를 지지하고 있던 재해자 2명이 넘어오는 Shelf와 바닥사이에 끼이면서 부상을 당한 재해임.",지게차,"5. 전기, 기계설비공사",지게차를 통한 Shelf 운반작업 중 이탈방지 미조치에 의한 Shelf 전복 및 근로자 깔림,"▶ 지게차를 사용한 작업 시, 지정된 제한속도(10km/h) 준수
    - 하역물 운반시 급선회 금지, 경사로 이동시 제한속도 준수
▶ 지게자 작업반경 내 근로자 접근금지 조치 및 신호수 배치
▶ 지게차 운전자의 시야확보 (시야가 방해될정도로 하역물을 높이 쌓아 이동 금지)
▶ 지게차 안전장치 설치상태 및 기능점검 실시
    - 전조등, 후미등, 후사경, 후방카메라, 경보음
▶ 보행자 통로를 구획하여 표시","2016년 5월경, OOO도 OO면 소재 (주)OOOOOO OOO 물류공사현장의 5층 내부에서 반입되어 눕혀있는 Shelf(W900*L2600*H5600,390KG)를 지게차의 포크에 걸쳐놓은 후 포크를 상승시키면서 Shelf를 세우던 중 상승하던 포크에 의해 발생한 관성에 의해 Shelf가 반대편으로 넘어가 반대편에서 Shelf의 하부를 지지하고 있던 재해자 2명이 넘어오는 Shelf와 바닥사이에 끼이면서 부상을 당한 재해임. [유발요인] 지게차를 통한 Shelf 운반작업 중 이탈방지 미조치에 의한 Shelf 전복 및 근로자 깔림 [대책] ▶ 지게차를 사용한 작업 시, 지정된 제한속도(10km/h) 준수
    - 하역물 운반시 급선회 금지, 경사로 이동시 제한속도 준수
▶ 지게자 작업반경 내 근로자 접근금지 조치 및 신호수 배치
▶ 지게차 운전자의 시야확보 (시야가 방해될정도로 하역물을 높이 쌓아 이동 금지)
▶ 지게차 안전장치 설치상태 및 기능점검 실시
    - 전조등, 후미등, 후사경, 후방카메라, 경보음
▶ 보행자 통로를 구획하여 표시","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,2017년 11월경 OO도 OO시 소재 OOOOOO(주) OOOO발전소 #O 가스터빈 발전기 차단기 큐비클 내부에서 단로기 수리·교체 보조작업 중 OOOO(주) 소속 재해자가 19kV 충전부에 접촉되어 사망함.,충전부,"5. 전기, 기계설비공사",발전소 내 가스터빈 발전기 차단기 큐비클 내부에서 단로기 수리·교체 보조작업 중 19kV 충전부에 접촉되어 감전,"▶ 감전될 위험이 있는 작업 시, 해당 전로의 정전상태 확인 준수
▶ 작업 전 절연장갑, 절연복 등 절연용 보호구 지급 및 착용상태 관리
▶ 작업 전 개인보호구 지급 및 착용 상태 관리","2017년 11월경 OO도 OO시 소재 OOOOOO(주) OOOO발전소 #O 가스터빈 발전기 차단기 큐비클 내부에서 단로기 수리·교체 보조작업 중 OOOO(주) 소속 재해자가 19kV 충전부에 접촉되어 사망함. [유발요인] 발전소 내 가스터빈 발전기 차단기 큐비클 내부에서 단로기 수리·교체 보조작업 중 19kV 충전부에 접촉되어 감전 [대책] ▶ 감전될 위험이 있는 작업 시, 해당 전로의 정전상태 확인 준수
▶ 작업 전 절연장갑, 절연복 등 절연용 보호구 지급 및 착용상태 관리
▶ 작업 전 개인보호구 지급 및 착용 상태 관리","5. 전기, 기계설비공사",5.2 기계설비 작업,,
건설업,,"2019년 11월경, OO시 OO로 소재, OOOO 아파트 201동 1호기 엘리베이터에서 (유)OOOO 소속 재해자가 엘리베이터 카 상부에서 고장 수리 작업을 하던 중 엘리베이터가 갑자기 상승하여 재해자가 승강장 문턱 아래에 끼이면서 사망한 재해임",기계설비,"5. 전기, 기계설비공사",엘리베이터 수리 또는 설치 작업 중 갑작스러운 카 작동 등의 원인으로 카와 벽체 또는 승강장 문 사이에 근로자 끼임,"▶ 승강기 설치, 정비, 보수 등의 작업 시 운전 정지 및 전원 차단 조치
▶ 작업 지휘자 선임, 관계근로자 외 사람의 출입 금지 등 안전조치 실시
▶ 근로자 개인보호구 지급 및 착용상태 관리감독","2019년 11월경, OO시 OO로 소재, OOOO 아파트 201동 1호기 엘리베이터에서 (유)OOOO 소속 재해자가 엘리베이터 카 상부에서 고장 수리 작업을 하던 중 엘리베이터가 갑자기 상승하여 재해자가 승강장 문턱 아래에 끼이면서 사망한 재해임 [유발요인] 엘리베이터 수리 또는 설치 작업 중 갑작스러운 카 작동 등의 원인으로 카와 벽체 또는 승강장 문 사이에 근로자 끼임 [대책] ▶ 승강기 설치, 정비, 보수 등의 작업 시 운전 정지 및 전원 차단 조치
▶ 작업 지휘자 선임, 관계근로자 외 사람의 출입 금지 등 안전조치 실시
▶ 근로자 개인보호구 지급 및 착용상태 관리감독","5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,,
건설업,,2017년 12월경 OO시 OO구 소재 ㈜OOOOO에서 시공하는 OOOO 철거현장에서 고철·비철 수거업체 소속 OOO이 승강기 해체를 위해 승강기 피트 하부에서 산소-LPG 용접기로 승강기 카(car)와 균형추에 연결된 주로프(와이어로프)를 용단하던 중 상부에 위치한 승강기 카가 지상으로 떨어지며 압사한 것으로 추정 됨.,용접(단)기,"5. 전기, 기계설비공사",승강기 해체를 위해 PIT 하부에서 카와 균형추에 연결된 로프를 용단하던 중 상부에 위치한 카가 낙하하며 깔림,"▶ 승강기 해체 작업 전, 사전 작업계획서를 수립하여 작업 방법을 계획하고, 작업 시 관리감독할 수 있는 작업지휘자를 배치
▶ 승강기 해체 작업 시, 이해도와 숙련도가 높은 작업자에게 작업지시
▶ 승강기 해체 작업 시, 승강기 카를 하부에 위치한 후, 상부에서 승강기 카와 균형추 연결로프를 절단하도록 조치","2017년 12월경 OO시 OO구 소재 ㈜OOOOO에서 시공하는 OOOO 철거현장에서 고철·비철 수거업체 소속 OOO이 승강기 해체를 위해 승강기 피트 하부에서 산소-LPG 용접기로 승강기 카(car)와 균형추에 연결된 주로프(와이어로프)를 용단하던 중 상부에 위치한 승강기 카가 지상으로 떨어지며 압사한 것으로 추정 됨. [유발요인] 승강기 해체를 위해 PIT 하부에서 카와 균형추에 연결된 로프를 용단하던 중 상부에 위치한 카가 낙하하며 깔림 [대책] ▶ 승강기 해체 작업 전, 사전 작업계획서를 수립하여 작업 방법을 계획하고, 작업 시 관리감독할 수 있는 작업지휘자를 배치
▶ 승강기 해체 작업 시, 이해도와 숙련도가 높은 작업자에게 작업지시
▶ 승강기 해체 작업 시, 승강기 카를 하부에 위치한 후, 상부에서 승강기 카와 균형추 연결로프를 절단하도록 조치","5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,,
건설업,,"2018년 3월경 ㈜OOOO OOOO사업 현장에서 재해자가 집게차(화물자동차) 주변에서 임목폐기물 상차후 도로변에 잔재물을 모으던 중 집게차 측면의 철판난간대가 떨어지면서 재해자를 강타, 의식을 잃은 재해자를 병원으로 이송하여 치료중 사망한 재해임     ",기타건설장비,6. 조경공사,임목폐기물 상차 후 도로변에 잔재물을 모으던 중 집게차 측면의 철판난간대가 떨어져 근로자를 강타,"▶ 차량계 하역운반기계 사용할 경우 작업계획서를 작성하고 작업계획에 맞게 작업실시
▶ 자재인양 등 중량물 취급작업 시 낙하위험 지역에 대해 근로자 출입 통제","2018년 3월경 ㈜OOOO OOOO사업 현장에서 재해자가 집게차(화물자동차) 주변에서 임목폐기물 상차후 도로변에 잔재물을 모으던 중 집게차 측면의 철판난간대가 떨어지면서 재해자를 강타, 의식을 잃은 재해자를 병원으로 이송하여 치료중 사망한 재해임      [유발요인] 임목폐기물 상차 후 도로변에 잔재물을 모으던 중 집게차 측면의 철판난간대가 떨어져 근로자를 강타 [대책] ▶ 차량계 하역운반기계 사용할 경우 작업계획서를 작성하고 작업계획에 맞게 작업실시
▶ 자재인양 등 중량물 취급작업 시 낙하위험 지역에 대해 근로자 출입 통제",6. 조경공사,6.1 조경작업,,
건설업,,"2019년 3월경 협력업체 OOOO 소속 재해자 OOO가 동료근로자 4명과 함께 골프장 11번 홀 훼손된 잔디 이식작업 중 주변에서 불어온강한 바람과 함께 많은 먼지 발생 후 동료근로자들 옆에 쓰러져, 119구조대 차량으로인근 병원으로 이송되었으나 사망한 재해임","각재(파이프,강관,합판)",6. 조경공사,잔디 이식작업 중 주변 강한 바람으로 합판이 날아와 근로자와 충돌,▶ 바람 등 기상상태 불안정으로 인하여 근로자가 위험해질 우려가 있는 경우 작업 중지,"2019년 3월경 협력업체 OOOO 소속 재해자 OOO가 동료근로자 4명과 함께 골프장 11번 홀 훼손된 잔디 이식작업 중 주변에서 불어온강한 바람과 함께 많은 먼지 발생 후 동료근로자들 옆에 쓰러져, 119구조대 차량으로인근 병원으로 이송되었으나 사망한 재해임 [유발요인] 잔디 이식작업 중 주변 강한 바람으로 합판이 날아와 근로자와 충돌 [대책] ▶ 바람 등 기상상태 불안정으로 인하여 근로자가 위험해질 우려가 있는 경우 작업 중지",6. 조경공사,6.1 조경작업,,
건설업,,2021년 3월경 입목벌채 현장에서 재해자가 벌목작업을 하던 중 인접나무에 걸려 회전하면서 쓰러지며 두부를 가격하여 사망,수목,6. 조경공사,벌목작업 중 쓰러지는 벌도목에 부딪혀 깔림,"▶ 절단 대상수목의 수구작업 실시
▶ 벌도목이 쓰러지는 방향쪽은 위험구역으로 설정하여 접근금지 실시
▶ 벌목작업 시 대피로 및 대피장소 지정, 벌목작업 시 신호방법 지정
▶ 개인 보호구 지급 및 착용 철저","2021년 3월경 입목벌채 현장에서 재해자가 벌목작업을 하던 중 인접나무에 걸려 회전하면서 쓰러지며 두부를 가격하여 사망 [유발요인] 벌목작업 중 쓰러지는 벌도목에 부딪혀 깔림 [대책] ▶ 절단 대상수목의 수구작업 실시
▶ 벌도목이 쓰러지는 방향쪽은 위험구역으로 설정하여 접근금지 실시
▶ 벌목작업 시 대피로 및 대피장소 지정, 벌목작업 시 신호방법 지정
▶ 개인 보호구 지급 및 착용 철저",6. 조경공사,6.1 조경작업,,
건설업,,2021년 12월경 군부대 철조망 설치공사에서 재해자가 굴착기 버킷 위에 올라타 나무 자르던 중 벌도목이 넘어지면서 강타하여 사망,수목,6. 조경공사,벌목작업 중 쓰러지는 벌도목에 부딪혀 깔림,"▶ 절단 대상수목의 수구작업 실시
▶ 벌도목이 쓰러지는 방향쪽은 위험구역으로 설정하여 접근금지 실시
▶ 벌목작업 시 대피로 및 대피장소 지정, 벌목작업 시 신호방법 지정
▶ 개인 보호구 지급 및 착용 철저","2021년 12월경 군부대 철조망 설치공사에서 재해자가 굴착기 버킷 위에 올라타 나무 자르던 중 벌도목이 넘어지면서 강타하여 사망 [유발요인] 벌목작업 중 쓰러지는 벌도목에 부딪혀 깔림 [대책] ▶ 절단 대상수목의 수구작업 실시
▶ 벌도목이 쓰러지는 방향쪽은 위험구역으로 설정하여 접근금지 실시
▶ 벌목작업 시 대피로 및 대피장소 지정, 벌목작업 시 신호방법 지정
▶ 개인 보호구 지급 및 착용 철저",6. 조경공사,6.1 조경작업,,
건설업,,2021년 7월경 관광농원조성공사에서 재해자가 벌목하던 중 벌도목 가지가 부러지면서 두부를 강타하여 사망,수목,6. 조경공사,벌목작업 중 벌도목이 쓰러지며 부러진(또는 걸쳐져 있던) 나뭇가지가 낙하하여 인근 작업자의 머리를 강타,"▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 안전모 및 개인보호구 지급 및 착용관리","2021년 7월경 관광농원조성공사에서 재해자가 벌목하던 중 벌도목 가지가 부러지면서 두부를 강타하여 사망 [유발요인] 벌목작업 중 벌도목이 쓰러지며 부러진(또는 걸쳐져 있던) 나뭇가지가 낙하하여 인근 작업자의 머리를 강타 [대책] ▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 안전모 및 개인보호구 지급 및 착용관리",6. 조경공사,6.1 조경작업,,
건설업,,2019년 5월경 조경공사에서 재해자가 굴착기와 자연석 인양 작업 중 체인이 벗겨지며 자연석이 덮쳐 사망,굴착기,6. 조경공사,굴삭기로 조경석을 쌓던 중 인양줄걸이가 벗겨지면서 조경석이 전도되어 이에 깔림,"▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 개인 보호구 지급 및 착용 철저","2019년 5월경 조경공사에서 재해자가 굴착기와 자연석 인양 작업 중 체인이 벗겨지며 자연석이 덮쳐 사망 [유발요인] 굴삭기로 조경석을 쌓던 중 인양줄걸이가 벗겨지면서 조경석이 전도되어 이에 깔림 [대책] ▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 개인 보호구 지급 및 착용 철저",6. 조경공사,6.1 조경작업,,
건설업,,2016년 1월경 OO농장에서 재해자가 불용수목 제거작업을 하던 중 기존에 벌목되어 걸쳐져 있던 나무가 떨어지면서 머리를 가격하여 사망,수목,6. 조경공사,벌목작업 중 벌도목이 쓰러지며 부러진(또는 걸쳐져 있던) 나뭇가지가 낙하하여 인근 작업자의 머리를 강타,"▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 안전모 및 개인보호구 지급 및 착용관리","2016년 1월경 OO농장에서 재해자가 불용수목 제거작업을 하던 중 기존에 벌목되어 걸쳐져 있던 나무가 떨어지면서 머리를 가격하여 사망 [유발요인] 벌목작업 중 벌도목이 쓰러지며 부러진(또는 걸쳐져 있던) 나뭇가지가 낙하하여 인근 작업자의 머리를 강타 [대책] ▶ 나뭇가지 등 낙하물에 의한 위험 방지를 위해 낙하위험지역의 근로자 불필요한 출입 통제(출입 시 관리감독자 등 감독하에 출입)
▶ 안전모 및 개인보호구 지급 및 착용관리",6. 조경공사,6.1 조경작업,,
건설업,,"2018년 9월경 부지조성공사에서 이식예정인 소나무 아래에서 쉬던 중 묶어놓은 로프가 풀리면서 소나무가 전도되어 1명 사망, 2명 부상",수목,6. 조경공사,이식예정인 소나무에 묶어놓은 로프가 풀리면서 쉬고 있던 작업자 쪽으로 전도되어 깔림,"▶ 수목을 이식하기 위하여 굴취한 경우 넘어가지 않도록 붙들어 지탱하는 등의 전도방지 조치 실시
▶ 수목을 굴취하여 작업하는 경우 줄걸이 상태에서 지지하거나 나무를 안전하게 눞혀놓고 다음 공정 진행
▶ 수목과 같은 중량물을 불안정한 상태로 적재를 금지","2018년 9월경 부지조성공사에서 이식예정인 소나무 아래에서 쉬던 중 묶어놓은 로프가 풀리면서 소나무가 전도되어 1명 사망, 2명 부상 [유발요인] 이식예정인 소나무에 묶어놓은 로프가 풀리면서 쉬고 있던 작업자 쪽으로 전도되어 깔림 [대책] ▶ 수목을 이식하기 위하여 굴취한 경우 넘어가지 않도록 붙들어 지탱하는 등의 전도방지 조치 실시
▶ 수목을 굴취하여 작업하는 경우 줄걸이 상태에서 지지하거나 나무를 안전하게 눞혀놓고 다음 공정 진행
▶ 수목과 같은 중량물을 불안정한 상태로 적재를 금지",6. 조경공사,6.1 조경작업,,
건설업,,2018년 5월경 포장보수공사 현장에서 재해자가 덤프트럭의 신호를 보던 중 덤프트럭 운전자가 갑자기 보이지 않는 재해자를 인지하지 못하고 후진하다 치여 사망,트럭,7. 도로 및 포장공사,시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림,"▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 건설장비 작업 시 근로자와 장비의 동선을 분리
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인","2018년 5월경 포장보수공사 현장에서 재해자가 덤프트럭의 신호를 보던 중 덤프트럭 운전자가 갑자기 보이지 않는 재해자를 인지하지 못하고 후진하다 치여 사망 [유발요인] 시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림 [대책] ▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 건설장비 작업 시 근로자와 장비의 동선을 분리
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인",7. 도로 및 포장공사,7.1 포장 작업,,
건설업,,2021년 8월경 도로 포장공사에서 재해자가 장비유도자 역할을 하던 중 후진하는 덤프트럭(25.5.t)에 치여 사망,트럭,7. 도로 및 포장공사,시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림,"▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 건설장비 작업 시 근로자와 장비의 동선을 분리
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인","2021년 8월경 도로 포장공사에서 재해자가 장비유도자 역할을 하던 중 후진하는 덤프트럭(25.5.t)에 치여 사망 [유발요인] 시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림 [대책] ▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 건설장비 작업 시 근로자와 장비의 동선을 분리
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인",7. 도로 및 포장공사,7.1 포장 작업,,
건설업,,2017년 10월경 아파트 건설현장에서 재해자가 현장 관리감독하던 중 후진하던 덤프트럭(25t)에 치여 사망,트럭,7. 도로 및 포장공사,시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림,"▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인","2017년 10월경 아파트 건설현장에서 재해자가 현장 관리감독하던 중 후진하던 덤프트럭(25t)에 치여 사망 [유발요인] 시야가 미확보된 상태에서 후진하던 차량계 건설기계에 주변 근로자가 깔림 [대책] ▶ 근로자가 건설기계에 근접하여 작업을 수행하는 경우 유도자를 배치하여 안전한 상태에서 작업 진행
▶ 차량계 건설기계 접촉 가능 장소 및 사각지대 발생가능성이 높은 건설기계 사용 시 근로자 출입금지 및 유도자 배치
▶ 카메라 부착 또는 후방에 근로자의 접근을 알리는 후방센서, 경보장치 등 부착
▶ 차량계 건설기계 작업전 안전 점검 실시 및 후방카메라 등 방호장치 확인",7. 도로 및 포장공사,7.2 포설 및 다짐 작업,,
